id,user,uid,version,changeset,timestamp 
280027583,cassioeskelsen,366070,3,36744761,2016-01-22T17:44:18Z
280027584,cassioeskelsen,366070,3,36744761,2016-01-22T17:44:17Z
280027585,cassioeskelsen,366070,3,36744761,2016-01-22T17:44:18Z
280027586,cassioeskelsen,366070,3,36744761,2016-01-22T17:44:17Z
280027587,cassioeskelsen,366070,3,36744761,2016-01-22T17:44:17Z
280027588,cassioeskelsen,366070,3,36744761,2016-01-22T17:44:17Z
280027589,cassioeskelsen,366070,3,36744761,2016-01-22T17:44:18Z
280027590,cassioeskelsen,366070,3,51548625,2017-08-29T16:01:05Z
280027591,adrianojbr,2339960,4,47384439,2017-04-02T15:12:59Z
280027592,cassioeskelsen,366070,1,22192129,2014-05-07T16:42:07Z
280027593,adrianojbr,2339960,3,47384439,2017-04-02T15:12:59Z
280086946,Victor 2015,2622158,3,57915966,2018-04-08T15:29:09Z
280086948,adrianojbr,2339960,3,47384439,2017-04-02T15:12:59Z
280086950,Victor 2015,2622158,4,57915966,2018-04-08T15:29:07Z
280086951,Victor 2015,2622158,4,57915966,2018-04-08T15:29:06Z
280086952,Victor 2015,2622158,3,57915966,2018-04-08T15:29:08Z
280086954,adrianojbr,2339960,2,47384439,2017-04-02T15:12:59Z
280087847,adrianojbr,2339960,2,47384439,2017-04-02T15:12:59Z
280087848,adrianojbr,2339960,2,47384439,2017-04-02T15:12:59Z
280111390,adrianojbr,2339960,2,47384439,2017-04-02T15:12:59Z
280111393,adrianojbr,2339960,2,47384439,2017-04-02T15:13:00Z
280111396,adrianojbr,2339960,3,47384439,2017-04-02T15:13:00Z
280115702,adrianojbr,2339960,2,47384439,2017-04-02T15:13:00Z
280115703,adrianojbr,2339960,2,47384439,2017-04-02T15:13:00Z
280115704,adrianojbr,2339960,2,47384439,2017-04-02T15:13:00Z
280115705,adrianojbr,2339960,2,47384439,2017-04-02T15:13:00Z
280115706,André Alvarenga,94659,3,65944420,2019-01-01T22:31:02Z
280115707,adrianojbr,2339960,2,47384439,2017-04-02T15:13:00Z
280115709,adrianojbr,2339960,3,47384439,2017-04-02T15:13:00Z
280115710,adrianojbr,2339960,3,47384439,2017-04-02T15:13:00Z
280115711,André Alvarenga,94659,6,65944420,2019-01-01T22:31:02Z
280115712,adrianojbr,2339960,3,47384439,2017-04-02T15:13:00Z
280115713,adrianojbr,2339960,3,47384439,2017-04-02T15:13:01Z
280129301,adrianojbr,2339960,4,47384439,2017-04-02T15:13:01Z
280129302,adrianojbr,2339960,4,47384439,2017-04-02T15:13:01Z
280129303,adrianojbr,2339960,3,47384439,2017-04-02T15:13:01Z
280129304,adrianojbr,2339960,3,47384439,2017-04-02T15:13:01Z
280129305,adrianojbr,2339960,3,47384439,2017-04-02T15:13:01Z
280129306,adrianojbr,2339960,2,47384439,2017-04-02T15:13:01Z
280129307,André Alvarenga,94659,3,61386622,2018-08-06T00:43:35Z
280129308,adrianojbr,2339960,4,47384439,2017-04-02T15:13:01Z
280129309,adrianojbr,2339960,3,47384439,2017-04-02T15:13:01Z
280129311,adrianojbr,2339960,2,47384439,2017-04-02T15:13:02Z
280129312,adrianojbr,2339960,4,47384439,2017-04-02T15:13:02Z
280129313,adrianojbr,2339960,2,47384439,2017-04-02T15:13:02Z
280129314,André Alvarenga,94659,4,67971283,2019-03-09T20:50:46Z
280138058,adrianojbr,2339960,2,47384439,2017-04-02T15:13:02Z
280138060,Pedro Mallmannn,5497741,3,54516502,2017-12-10T17:13:57Z
280138061,adrianojbr,2339960,3,47384439,2017-04-02T15:13:02Z
280138062,André Alvarenga,94659,6,65944420,2019-01-01T22:31:03Z
280138064,adrianojbr,2339960,3,47384439,2017-04-02T15:13:02Z
280138068,adrianojbr,2339960,3,47384439,2017-04-02T15:13:02Z
280138071,adrianojbr,2339960,2,47384439,2017-04-02T15:13:02Z
280138072,adrianojbr,2339960,3,47384439,2017-04-02T15:13:02Z
280138075,André Alvarenga,94659,5,64953898,2018-11-27T23:04:27Z
280138078,adrianojbr,2339960,3,47384439,2017-04-02T15:13:03Z
280138080,adrianojbr,2339960,2,47384439,2017-04-02T15:13:03Z
280138082,adrianojbr,2339960,2,47384439,2017-04-02T15:13:03Z
280181990,André Alvarenga,94659,7,50794514,2017-08-03T02:22:19Z
280203653,adrianojbr,2339960,3,47384439,2017-04-02T15:13:03Z
280203654,adrianojbr,2339960,3,47384439,2017-04-02T15:13:03Z
280203656,adrianojbr,2339960,3,47384439,2017-04-02T15:13:03Z
280203657,adrianojbr,2339960,4,47384439,2017-04-02T15:13:03Z
280203661,adrianojbr,2339960,3,47384439,2017-04-02T15:13:03Z
280203664,adrianojbr,2339960,4,47384439,2017-04-02T15:13:03Z
280203667,adrianojbr,2339960,2,47384439,2017-04-02T15:13:04Z
280203671,adrianojbr,2339960,2,47384439,2017-04-02T15:13:04Z
280203680,adrianojbr,2339960,4,47384439,2017-04-02T15:13:04Z
280203684,adrianojbr,2339960,3,47384439,2017-04-02T15:13:04Z
280203686,adrianojbr,2339960,3,47384439,2017-04-02T15:13:04Z
280203687,adrianojbr,2339960,3,47384439,2017-04-02T15:13:04Z
280203689,adrianojbr,2339960,3,47384439,2017-04-02T15:13:04Z
280203696,adrianojbr,2339960,3,47384439,2017-04-02T15:13:04Z
280203699,adrianojbr,2339960,4,47384439,2017-04-02T15:13:04Z
280203702,adrianojbr,2339960,3,47384439,2017-04-02T15:13:05Z
280203704,adrianojbr,2339960,3,47384439,2017-04-02T15:13:05Z
280203705,adrianojbr,2339960,4,49642450,2017-06-18T19:40:36Z
280203707,adrianojbr,2339960,4,49642450,2017-06-18T19:40:36Z
280203709,adrianojbr,2339960,4,49642450,2017-06-18T19:40:36Z
280203710,adrianojbr,2339960,4,49642450,2017-06-18T19:40:36Z
280203713,adrianojbr,2339960,5,57494482,2018-03-24T19:53:40Z
280203715,adrianojbr,2339960,4,49642450,2017-06-18T19:40:36Z
280203717,adrianojbr,2339960,4,49642450,2017-06-18T19:40:36Z
280203719,adrianojbr,2339960,4,49642450,2017-06-18T19:40:36Z
280203722,adrianojbr,2339960,4,49642450,2017-06-18T19:40:36Z
280203723,adrianojbr,2339960,3,47384439,2017-04-02T15:13:06Z
280203725,adrianojbr,2339960,2,47384439,2017-04-02T15:13:06Z
280203727,adrianojbr,2339960,4,59195944,2018-05-23T01:49:09Z
280203728,adrianojbr,2339960,2,47384439,2017-04-02T15:13:06Z
280203732,adrianojbr,2339960,2,47384439,2017-04-02T15:13:06Z
280203735,André Alvarenga,94659,6,63940184,2018-10-28T01:38:40Z
280203736,André Alvarenga,94659,5,63940184,2018-10-28T01:38:40Z
280203738,adrianojbr,2339960,6,49642450,2017-06-18T19:40:36Z
280203739,André Alvarenga,94659,6,63940184,2018-10-28T01:38:40Z
280203740,adrianojbr,2339960,6,49642450,2017-06-18T19:40:37Z
280203742,adrianojbr,2339960,4,49642450,2017-06-18T19:40:37Z
280203747,Marcos Rodrigo da Silva,5184871,5,54269916,2017-12-02T13:46:33Z
280203748,adrianojbr,2339960,4,49642450,2017-06-18T19:40:37Z
280203750,adrianojbr,2339960,4,49642450,2017-06-18T19:40:37Z
280203753,adrianojbr,2339960,4,47384439,2017-04-02T15:13:07Z
280203756,adrianojbr,2339960,5,47384439,2017-04-02T15:13:08Z
280203758,adrianojbr,2339960,5,47384439,2017-04-02T15:13:08Z
280203760,adrianojbr,2339960,2,47384439,2017-04-02T15:13:08Z
280203761,adrianojbr,2339960,5,47384439,2017-04-02T15:13:08Z
280203763,adrianojbr,2339960,8,49057468,2017-05-29T00:41:56Z
280206954,adrianojbr,2339960,3,47384439,2017-04-02T15:13:08Z
280206955,adrianojbr,2339960,2,47384439,2017-04-02T15:13:08Z
280206956,adrianojbr,2339960,4,49642450,2017-06-18T19:40:37Z
280206958,adrianojbr,2339960,7,47384439,2017-04-02T15:13:08Z
280206959,adrianojbr,2339960,9,51893169,2017-09-09T22:18:58Z
280206960,adrianojbr,2339960,3,47384439,2017-04-02T15:13:08Z
280206961,adrianojbr,2339960,3,47384439,2017-04-02T15:13:08Z
280206963,adrianojbr,2339960,3,47384439,2017-04-02T15:13:08Z
280206964,André Alvarenga,94659,5,63497327,2018-10-14T00:22:52Z
280206965,adrianojbr,2339960,4,47384439,2017-04-02T15:13:09Z
280206966,André Alvarenga,94659,3,63497327,2018-10-14T00:22:52Z
280207020,adrianojbr,2339960,4,47384439,2017-04-02T15:13:09Z
280209114,adrianojbr,2339960,3,47384439,2017-04-02T15:13:09Z
280209115,André Alvarenga,94659,4,63070444,2018-09-30T17:23:23Z
280209116,adrianojbr,2339960,4,47384439,2017-04-02T15:13:09Z
280209118,adrianojbr,2339960,2,47384439,2017-04-02T15:13:09Z
280209119,adrianojbr,2339960,4,47384439,2017-04-02T15:13:09Z
280209120,adrianojbr,2339960,4,47384439,2017-04-02T15:13:09Z
280209121,adrianojbr,2339960,4,47384439,2017-04-02T15:13:10Z
280209122,adrianojbr,2339960,3,47384439,2017-04-02T15:13:10Z
280209123,adrianojbr,2339960,3,47384439,2017-04-02T15:13:10Z
280209124,adrianojbr,2339960,4,47384439,2017-04-02T15:13:10Z
280209125,adrianojbr,2339960,3,47384439,2017-04-02T15:13:10Z
280209126,adrianojbr,2339960,4,47384439,2017-04-02T15:13:10Z
280209127,André Alvarenga,94659,8,61570920,2018-08-11T17:41:38Z
280209128,adrianojbr,2339960,2,47384439,2017-04-02T15:13:10Z
280209129,adrianojbr,2339960,5,48441268,2017-05-05T23:54:22Z
280209130,adrianojbr,2339960,4,47384439,2017-04-02T15:13:10Z
280209131,adrianojbr,2339960,4,47384439,2017-04-02T15:13:11Z
280209132,adrianojbr,2339960,4,47384439,2017-04-02T15:13:11Z
280209133,adrianojbr,2339960,3,48441268,2017-05-05T23:54:22Z
280209134,André Alvarenga,94659,7,65892382,2018-12-30T17:15:12Z
280209135,adrianojbr,2339960,4,47384439,2017-04-02T15:13:11Z
280209136,adrianojbr,2339960,3,47384439,2017-04-02T15:13:11Z
280209137,adrianojbr,2339960,3,47384439,2017-04-02T15:13:11Z
280209138,adrianojbr,2339960,3,47384439,2017-04-02T15:13:11Z
280209139,adrianojbr,2339960,3,47384439,2017-04-02T15:13:11Z
280209140,André Alvarenga,94659,5,64170870,2018-11-04T16:28:36Z
280209142,adrianojbr,2339960,3,47384439,2017-04-02T15:13:11Z
280209144,adrianojbr,2339960,3,47384439,2017-04-02T15:13:11Z
280209145,adrianojbr,2339960,5,59195944,2018-05-23T01:49:09Z
280209146,adrianojbr,2339960,5,59195944,2018-05-23T01:49:09Z
280209147,adrianojbr,2339960,5,59195944,2018-05-23T01:49:09Z
280209149,André Alvarenga,94659,4,64170870,2018-11-04T16:28:37Z
280246328,adrianojbr,2339960,2,47384439,2017-04-02T15:13:12Z
280246329,adrianojbr,2339960,2,47384439,2017-04-02T15:13:12Z
280246330,adrianojbr,2339960,3,47384439,2017-04-02T15:13:12Z
280246331,adrianojbr,2339960,7,47384439,2017-04-02T15:13:12Z
280246333,André Alvarenga,94659,4,64170870,2018-11-04T16:28:37Z
280246334,André Alvarenga,94659,4,64170870,2018-11-04T16:28:37Z
280246335,André Alvarenga,94659,4,64170870,2018-11-04T16:28:37Z
280246337,adrianojbr,2339960,6,49642450,2017-06-18T19:40:38Z
280246338,adrianojbr,2339960,6,49642450,2017-06-18T19:40:38Z
280246339,adrianojbr,2339960,4,47384439,2017-04-02T15:13:13Z
280246340,adrianojbr,2339960,2,31426593,2015-05-24T18:39:57Z
280246341,adrianojbr,2339960,8,52105234,2017-09-16T21:28:22Z
280246342,adrianojbr,2339960,7,49642450,2017-06-18T19:40:38Z
280246344,adrianojbr,2339960,3,47384439,2017-04-02T15:13:13Z
280246345,adrianojbr,2339960,4,47384439,2017-04-02T15:13:13Z
280246348,adrianojbr,2339960,4,47384439,2017-04-02T15:13:13Z
280246349,adrianojbr,2339960,4,47384439,2017-04-02T15:13:13Z
280246350,adrianojbr,2339960,4,47384439,2017-04-02T15:13:13Z
280246352,adrianojbr,2339960,3,47384439,2017-04-02T15:13:13Z
280246353,gerson habitzreuter,4438594,4,49951440,2017-06-30T19:13:14Z
280246354,adrianojbr,2339960,3,47384439,2017-04-02T15:13:14Z
280246355,adrianojbr,2339960,3,47384439,2017-04-02T15:13:14Z
280246356,adrianojbr,2339960,3,47384439,2017-04-02T15:13:14Z
280246359,adrianojbr,2339960,6,51893169,2017-09-09T22:18:59Z
280246360,adrianojbr,2339960,2,47384439,2017-04-02T15:13:14Z
280246363,adrianojbr,2339960,3,48638909,2017-05-13T02:01:45Z
280246364,adrianojbr,2339960,3,47384439,2017-04-02T15:13:14Z
280246365,adrianojbr,2339960,3,47384439,2017-04-02T15:13:14Z
280246366,adrianojbr,2339960,4,47384439,2017-04-02T15:13:14Z
280246367,adrianojbr,2339960,4,47384439,2017-04-02T15:13:14Z
280246368,adrianojbr,2339960,4,47384439,2017-04-02T15:13:15Z
280246370,adrianojbr,2339960,5,49819871,2017-06-25T18:14:49Z
280246371,adrianojbr,2339960,7,59228194,2018-05-24T01:52:09Z
280246372,adrianojbr,2339960,5,48547511,2017-05-10T01:19:32Z
280247031,adrianojbr,2339960,5,47384439,2017-04-02T15:13:15Z
280247032,adrianojbr,2339960,7,49642450,2017-06-18T19:40:38Z
280247033,adrianojbr,2339960,6,48638909,2017-05-13T02:01:45Z
280247034,adrianojbr,2339960,3,47384439,2017-04-02T15:13:15Z
280247035,adrianojbr,2339960,6,49642450,2017-06-18T19:40:38Z
280247036,adrianojbr,2339960,3,47384439,2017-04-02T15:13:15Z
280247037,adrianojbr,2339960,3,47384439,2017-04-02T15:13:16Z
280247038,adrianojbr,2339960,5,49642450,2017-06-18T19:40:38Z
280247039,adrianojbr,2339960,4,48441268,2017-05-05T23:54:22Z
280247040,adrianojbr,2339960,4,47384439,2017-04-02T15:13:16Z
280247042,adrianojbr,2339960,4,48638909,2017-05-13T02:01:45Z
280247044,adrianojbr,2339960,4,47384439,2017-04-02T15:13:16Z
280247045,adrianojbr,2339960,4,48638909,2017-05-13T02:01:45Z
280247047,adrianojbr,2339960,5,56921277,2018-03-06T03:25:48Z
280247048,adrianojbr,2339960,4,56921277,2018-03-06T03:25:48Z
280247049,adrianojbr,2339960,4,47384439,2017-04-02T15:13:16Z
280247050,adrianojbr,2339960,4,47384439,2017-04-02T15:13:16Z
280247051,adrianojbr,2339960,3,47384439,2017-04-02T15:13:16Z
280247052,adrianojbr,2339960,3,47384439,2017-04-02T15:13:17Z
280247053,adrianojbr,2339960,3,47384439,2017-04-02T15:13:17Z
280247054,adrianojbr,2339960,3,47384439,2017-04-02T15:13:17Z
280247055,adrianojbr,2339960,4,56921277,2018-03-06T03:25:48Z
280247056,adrianojbr,2339960,6,47384439,2017-04-02T15:13:17Z
280247057,adrianojbr,2339960,5,48638909,2017-05-13T02:01:45Z
280247059,adrianojbr,2339960,5,48638909,2017-05-13T02:01:45Z
280247060,adrianojbr,2339960,4,47384439,2017-04-02T15:13:17Z
280247062,adrianojbr,2339960,5,48638909,2017-05-13T02:01:45Z
280247063,adrianojbr,2339960,3,47384439,2017-04-02T15:13:17Z
280247064,adrianojbr,2339960,5,48638909,2017-05-13T02:01:46Z
280247065,adrianojbr,2339960,4,47384439,2017-04-02T15:13:18Z
280247066,adrianojbr,2339960,3,47384439,2017-04-02T15:13:18Z
280247067,adrianojbr,2339960,4,47384439,2017-04-02T15:13:18Z
280247068,adrianojbr,2339960,5,47384439,2017-04-02T15:13:18Z
280260306,adrianojbr,2339960,4,47384439,2017-04-02T15:13:18Z
280260307,adrianojbr,2339960,3,47384439,2017-04-02T15:13:18Z
280260308,adrianojbr,2339960,4,48638909,2017-05-13T02:01:46Z
280260309,adrianojbr,2339960,4,48441268,2017-05-05T23:54:23Z
280260310,adrianojbr,2339960,2,47384439,2017-04-02T15:13:18Z
280260311,adrianojbr,2339960,2,47384439,2017-04-02T15:13:18Z
280260312,adrianojbr,2339960,4,48547511,2017-05-10T01:19:32Z
280260313,adrianojbr,2339960,5,47384439,2017-04-02T15:13:19Z
280260314,adrianojbr,2339960,18,52105234,2017-09-16T21:28:22Z
280301749,adrianojbr,2339960,2,47384439,2017-04-02T15:13:19Z
280301750,adrianojbr,2339960,2,47384439,2017-04-02T15:13:19Z
280301751,adrianojbr,2339960,4,47384439,2017-04-02T15:13:19Z
280301752,adrianojbr,2339960,3,47384439,2017-04-02T15:13:19Z
280301753,adrianojbr,2339960,3,47384439,2017-04-02T15:13:19Z
280301754,adrianojbr,2339960,4,49032299,2017-05-27T19:59:17Z
280301755,adrianojbr,2339960,3,47384439,2017-04-02T15:13:19Z
280301756,adrianojbr,2339960,2,47384439,2017-04-02T15:13:19Z
280301757,adrianojbr,2339960,3,47384439,2017-04-02T15:13:19Z
280301758,André Alvarenga,94659,4,62413502,2018-09-08T23:22:06Z
280301759,adrianojbr,2339960,2,47384439,2017-04-02T15:13:20Z
280301760,adrianojbr,2339960,4,49642450,2017-06-18T19:40:38Z
280301761,adrianojbr,2339960,4,49642450,2017-06-18T19:40:38Z
280301762,André Alvarenga,94659,7,64170870,2018-11-04T16:28:37Z
280301763,adrianojbr,2339960,6,49642450,2017-06-18T19:40:38Z
280301764,adrianojbr,2339960,4,49642450,2017-06-18T19:40:38Z
280301765,adrianojbr,2339960,4,49642450,2017-06-18T19:40:38Z
280301766,adrianojbr,2339960,4,49642450,2017-06-18T19:40:39Z
280301767,adrianojbr,2339960,4,49642450,2017-06-18T19:40:39Z
280301768,adrianojbr,2339960,3,47384439,2017-04-02T15:13:20Z
280301769,adrianojbr,2339960,3,47384439,2017-04-02T15:13:20Z
280301770,adrianojbr,2339960,3,47384439,2017-04-02T15:13:21Z
280301771,adrianojbr,2339960,5,49642450,2017-06-18T19:40:39Z
280301773,adrianojbr,2339960,2,47384439,2017-04-02T15:13:21Z
280301774,adrianojbr,2339960,4,47384439,2017-04-02T15:13:21Z
280301775,adrianojbr,2339960,4,47384439,2017-04-02T15:13:21Z
280301777,adrianojbr,2339960,4,50512564,2017-07-23T22:23:48Z
280301778,adrianojbr,2339960,3,47384439,2017-04-02T15:13:21Z
280301780,adrianojbr,2339960,6,58912716,2018-05-12T22:13:21Z
280301781,adrianojbr,2339960,6,58912716,2018-05-12T22:13:21Z
280301782,adrianojbr,2339960,6,58912716,2018-05-12T22:13:21Z
280304055,adrianojbr,2339960,4,49624088,2017-06-17T22:24:01Z
280304056,adrianojbr,2339960,2,29581470,2015-03-18T22:32:09Z
280304057,jeancz,2055503,1,22214976,2014-05-08T18:05:54Z
280304058,jeancz,2055503,1,22214976,2014-05-08T18:05:54Z
280304059,jeancz,2055503,1,22214976,2014-05-08T18:05:54Z
280304060,jeancz,2055503,1,22214976,2014-05-08T18:05:54Z
280304061,jeancz,2055503,1,22214976,2014-05-08T18:05:54Z
280304062,jeancz,2055503,1,22214976,2014-05-08T18:05:54Z
280304063,jeancz,2055503,1,22214976,2014-05-08T18:05:54Z
280304064,jeancz,2055503,1,22214976,2014-05-08T18:05:55Z
280304065,jeancz,2055503,1,22214976,2014-05-08T18:05:55Z
280304066,adrianojbr,2339960,2,31735245,2015-06-05T02:28:06Z
280304067,jeancz,2055503,1,22214976,2014-05-08T18:05:55Z
280304068,jeancz,2055503,1,22214976,2014-05-08T18:05:55Z
280304069,jeancz,2055503,1,22214976,2014-05-08T18:05:55Z
280304070,jeancz,2055503,1,22214976,2014-05-08T18:05:55Z
280304071,jeancz,2055503,1,22214976,2014-05-08T18:05:55Z
280304072,jeancz,2055503,1,22214976,2014-05-08T18:05:55Z
280304073,adrianojbr,2339960,3,51894827,2017-09-09T23:53:43Z
280304511,adrianojbr,2339960,5,49642450,2017-06-18T19:40:39Z
280764609,Victor 2015,2622158,5,54087282,2017-11-26T05:46:23Z
280764611,jeancz,2055503,1,22250515,2014-05-10T13:51:55Z
281465252,adrianojbr,2339960,4,47384439,2017-04-02T15:13:21Z
281465253,adrianojbr,2339960,2,47384439,2017-04-02T15:13:21Z
281466432,adrianojbr,2339960,6,49642450,2017-06-18T19:40:39Z
281466433,adrianojbr,2339960,5,49642450,2017-06-18T19:40:39Z
281466434,adrianojbr,2339960,4,47384439,2017-04-02T15:13:22Z
281466436,adrianojbr,2339960,3,47384439,2017-04-02T15:13:22Z
281466437,adrianojbr,2339960,5,49642450,2017-06-18T19:40:39Z
281466438,adrianojbr,2339960,3,47384439,2017-04-02T15:13:22Z
281466445,adrianojbr,2339960,8,56857105,2018-03-03T20:49:50Z
281466988,adrianojbr,2339960,2,47384439,2017-04-02T15:13:24Z
281466989,adrianojbr,2339960,2,47384439,2017-04-02T15:13:24Z
281467275,adrianojbr,2339960,6,48649286,2017-05-13T13:24:51Z
281467276,adrianojbr,2339960,4,52418886,2017-09-27T16:39:50Z
281467277,adrianojbr,2339960,3,32687695,2015-07-17T02:00:14Z
281467278,adrianojbr,2339960,3,32687695,2015-07-17T02:00:14Z
281467279,adrianojbr,2339960,3,32687695,2015-07-17T02:00:14Z
281467280,adrianojbr,2339960,3,32687695,2015-07-17T02:00:14Z
281467281,adrianojbr,2339960,3,32687695,2015-07-17T02:00:12Z
281467282,adrianojbr,2339960,5,48649286,2017-05-13T13:24:51Z
281467283,adrianojbr,2339960,3,48651340,2017-05-13T14:52:40Z
281467284,adrianojbr,2339960,4,47384439,2017-04-02T15:13:24Z
281467286,adrianojbr,2339960,3,47384439,2017-04-02T15:13:24Z
281467288,adrianojbr,2339960,4,47384439,2017-04-02T15:13:24Z
281467289,adrianojbr,2339960,3,47384439,2017-04-02T15:13:24Z
281467290,adrianojbr,2339960,3,47384439,2017-04-02T15:13:24Z
281467291,adrianojbr,2339960,3,47384439,2017-04-02T15:13:24Z
281479235,adrianojbr,2339960,6,48651449,2017-05-13T14:57:44Z
281479236,adrianojbr,2339960,3,48651449,2017-05-13T14:57:44Z
281479237,adrianojbr,2339960,6,49088844,2017-05-30T01:15:15Z
281479238,adrianojbr,2339960,4,49642450,2017-06-18T19:40:40Z
281479239,adrianojbr,2339960,4,49642450,2017-06-18T19:40:40Z
281479765,adrianojbr,2339960,3,56920676,2018-03-06T02:26:48Z
281479766,adrianojbr,2339960,3,56920676,2018-03-06T02:26:48Z
281479767,adrianojbr,2339960,5,54417605,2017-12-07T00:08:12Z
281479768,adrianojbr,2339960,3,56920676,2018-03-06T02:26:48Z
281479769,adrianojbr,2339960,2,31757828,2015-06-05T22:56:12Z
281479927,adrianojbr,2339960,8,59312741,2018-05-27T12:39:11Z
281479942,Victor 2015,2622158,6,58299612,2018-04-21T22:27:40Z
282427031,adrianojbr,2339960,4,59794202,2018-06-13T00:57:24Z
282721157,André Alvarenga,94659,9,66423157,2019-01-18T11:24:20Z
283202688,adrianojbr,2339960,2,47384439,2017-04-02T15:13:25Z
283202753,adrianojbr,2339960,2,47384439,2017-04-02T15:13:25Z
283839952,adrianojbr,2339960,4,53910859,2017-11-18T20:42:50Z
283839953,adrianojbr,2339960,3,47384439,2017-04-02T15:13:26Z
283839954,adrianojbr,2339960,2,47384439,2017-04-02T15:13:26Z
283839955,adrianojbr,2339960,3,47384439,2017-04-02T15:13:26Z
283846162,adrianojbr,2339960,5,49642450,2017-06-18T19:40:43Z
283846164,adrianojbr,2339960,3,47384439,2017-04-02T15:13:26Z
283846167,adrianojbr,2339960,3,47384439,2017-04-02T15:13:26Z
283846168,adrianojbr,2339960,3,47384439,2017-04-02T15:13:26Z
283846170,adrianojbr,2339960,3,47384439,2017-04-02T15:13:26Z
283846171,adrianojbr,2339960,3,47384439,2017-04-02T15:13:26Z
283846173,adrianojbr,2339960,3,47384439,2017-04-02T15:13:26Z
283846174,adrianojbr,2339960,3,47384439,2017-04-02T15:13:26Z
283846175,adrianojbr,2339960,3,47384439,2017-04-02T15:13:27Z
283846497,adrianojbr,2339960,3,47384439,2017-04-02T15:13:27Z
283846498,adrianojbr,2339960,3,47384439,2017-04-02T15:13:27Z
283846499,Polyglot,15188,4,57976724,2018-04-10T16:31:57Z
283846956,adrianojbr,2339960,4,31735245,2015-06-05T02:27:50Z
283846990,adrianojbr,2339960,2,31735245,2015-06-05T02:28:06Z
283855714,adrianojbr,2339960,8,52105234,2017-09-16T21:28:23Z
283855716,adrianojbr,2339960,5,52105234,2017-09-16T21:28:23Z
283855718,adrianojbr,2339960,10,59220475,2018-05-23T18:25:46Z
283858585,adrianojbr,2339960,12,52105234,2017-09-16T21:28:23Z
284006685,adrianojbr,2339960,17,52105234,2017-09-16T21:28:23Z
284270591,adrianojbr,2339960,5,47384439,2017-04-02T15:13:27Z
284270593,adrianojbr,2339960,4,47384439,2017-04-02T15:13:27Z
284270594,adrianojbr,2339960,4,47384439,2017-04-02T15:13:27Z
284270597,adrianojbr,2339960,5,47384439,2017-04-02T15:13:27Z
284270602,adrianojbr,2339960,3,47384439,2017-04-02T15:13:27Z
284272080,adrianojbr,2339960,5,49642450,2017-06-18T19:40:43Z
284272081,adrianojbr,2339960,2,47384439,2017-04-02T15:13:27Z
284272082,adrianojbr,2339960,3,31735245,2015-06-05T02:28:06Z
284272235,adrianojbr,2339960,10,49819871,2017-06-25T18:14:49Z
284274636,André Alvarenga,94659,10,53142087,2017-10-22T03:12:38Z
284274640,adrianojbr,2339960,8,52105234,2017-09-16T21:28:23Z
284274642,adrianojbr,2339960,8,52105234,2017-09-16T21:28:24Z
284276129,adrianojbr,2339960,6,48638909,2017-05-13T02:01:46Z
284276132,adrianojbr,2339960,5,48638909,2017-05-13T02:01:46Z
284276885,adrianojbr,2339960,3,31735245,2015-06-05T02:28:06Z
284278890,Gregllg,9072176,6,64366951,2018-11-11T05:16:21Z
284278891,adrianojbr,2339960,5,59220475,2018-05-23T18:25:46Z
284279269,adrianojbr,2339960,2,47384439,2017-04-02T15:13:28Z
284279334,adrianojbr,2339960,5,49642450,2017-06-18T19:40:44Z
284281539,poeiradasestrelas,4834210,6,48623827,2017-05-12T13:05:40Z
284282615,adrianojbr,2339960,6,47384439,2017-04-02T15:13:28Z
284282956,adrianojbr,2339960,3,47384439,2017-04-02T15:13:28Z
284282957,adrianojbr,2339960,3,47384439,2017-04-02T15:13:28Z
284282958,adrianojbr,2339960,3,47384439,2017-04-02T15:13:28Z
284282959,adrianojbr,2339960,3,47384439,2017-04-02T15:13:28Z
284282960,adrianojbr,2339960,3,47384439,2017-04-02T15:13:28Z
284283479,adrianojbr,2339960,5,49819871,2017-06-25T18:14:49Z
284283896,adrianojbr,2339960,3,47384439,2017-04-02T15:13:29Z
284284473,adrianojbr,2339960,7,47384439,2017-04-02T15:13:29Z
284284475,adrianojbr,2339960,7,47384439,2017-04-02T15:13:29Z
284300486,fbello,79543,14,60549263,2018-07-09T18:32:50Z
284300487,fbello,79543,16,60549263,2018-07-09T18:32:50Z
284302160,adrianojbr,2339960,18,52105234,2017-09-16T21:28:24Z
284302162,adrianojbr,2339960,18,52105234,2017-09-16T21:28:25Z
284302163,adrianojbr,2339960,17,52105234,2017-09-16T21:28:25Z
284302165,adrianojbr,2339960,14,52105234,2017-09-16T21:28:25Z
284412138,adrianojbr,2339960,3,47384439,2017-04-02T15:13:29Z
284415595,adrianojbr,2339960,8,51893169,2017-09-09T22:19:02Z
284415596,adrianojbr,2339960,3,47384439,2017-04-02T15:13:29Z
284415597,adrianojbr,2339960,3,47384439,2017-04-02T15:13:29Z
284415598,adrianojbr,2339960,4,49819871,2017-06-25T18:14:49Z
284415599,adrianojbr,2339960,3,47384439,2017-04-02T15:13:29Z
284415600,adrianojbr,2339960,4,49819871,2017-06-25T18:14:49Z
284415601,adrianojbr,2339960,3,47384439,2017-04-02T15:13:29Z
284415603,adrianojbr,2339960,6,49819871,2017-06-25T18:14:49Z
